,Athlete_ID_x,Fight_Result,Wins_x,Losses_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Streak_Athlete_ID_x,Significant_Strikes_Ratio_x,Athlete_ID_y,Wins_y,Losses_y,Fighting_Category_y,Age_y,Streak_Athlete_ID_y,Takedowns_Ratio_y,Significant_Strikes_Ratio_y,Fight_Style_Matchup,Age_diff,Height_diff,Weight_diff,Reach_diff,Significant_Strikes_Ratio_diff,Takedowns_Ratio_diff,Streak_Athlete_ID_diff
597,aljamain-sterling,1,24,5,0.1337579617834395,Striking,32.0,5,0.5243747350572276,petr-yan,18,5,Striking,28.0,1,0.0,0.5430579964850615,Striking vs Striking,4.0,-0.5,10.0,4.0,-0.01868326142783383,0.1337579617834395,4
9279,merab-dvalishvili,1,19,4,0.06538461538461539,Striking,32.0,3,0.4226633581472291,petr-yan,18,5,Striking,29.0,2,0.0,0.5430579964850615,Striking vs Striking,3.0,-1.5,-1.5,1.0,-0.12039463833783237,0.06538461538461539,1
3427,deiveson-figueiredo,0,24,4,0.09722222222222222,Striking,36.0,-1,0.5436893203883495,petr-yan,18,5,Striking,30.0,-1,0.0,0.5430579964850615,Striking vs Striking,6.0,-2.5,-0.5,1.0,0.0006313239032880169,0.09722222222222222,0
9011,matt-lindland,1,15,3,0.0,Grappling,29.0,2,0.0,phil-baroni,13,13,Grappling,22.0,1,0.0,0.0,Grappling vs Grappling,7.0,3.0,-1.0,-72.0,0.0,0.0,1
2879,curtis-stout,0,0,0,0.0,Grappling,25.0,-1,0.0,phil-baroni,13,13,Grappling,22.0,-1,0.0,0.0,Grappling vs Grappling,3.0,4.0,-3.0,-72.0,0.0,0.0,0
3309,darrik-minner-2,1,35,6,0.0,Striking,25.0,3,0.44485294117647056,phil-baroni,13,13,Grappling,23.0,1,0.0,0.0,Striking vs Grappling,2.0,1.0,-15.0,-72.0,0.44485294117647056,0.0,2
677,amar-suloev,0,36,6,0.0,Striking,21.0,-1,0.4166666666666667,phil-baroni,13,13,Grappling,23.0,-1,0.0,0.0,Striking vs Grappling,-2.0,0.0,-3.0,-72.0,0.4166666666666667,0.0,0
9012,matt-lindland,1,15,3,0.0,Grappling,31.0,1,0.0,phil-baroni,13,13,Grappling,24.0,1,0.0,0.0,Grappling vs Grappling,7.0,3.0,-1.0,-72.0,0.0,0.0,0
4349,evan-tanner,0,34,8,0.0,Grappling,30.0,-1,0.0,phil-baroni,13,13,Grappling,24.0,-1,0.0,0.0,Grappling vs Grappling,6.0,3.0,0.0,-72.0,0.0,0.0,0
4348,evan-tanner,0,34,8,0.0,Grappling,31.0,-2,0.0,phil-baroni,13,13,Grappling,25.0,-2,0.0,0.0,Grappling vs Grappling,6.0,3.0,0.0,-72.0,0.0,0.0,0
10587,pete-sell,0,8,6,0.0,Grappling,20.0,-1,0.0,phil-baroni,13,13,Grappling,26.0,-3,0.0,0.0,Grappling vs Grappling,-6.0,2.0,-16.0,-72.0,0.0,0.0,2
694,amir-sadollah,1,7,5,0.0,Grappling,26.0,2,0.0,phil-baroni,13,13,Grappling,30.0,1,0.0,0.0,Grappling vs Grappling,-4.0,2.0,-16.0,2.0,0.0,0.0,1
1550,brad-tavares,1,20,11,0.26666666666666666,Striking,22.0,2,0.4342363564978406,phil-baroni,13,13,Grappling,32.0,2,0.0,0.0,Striking vs Grappling,-10.0,4.0,15.0,2.0,0.4342363564978406,0.26666666666666666,0
1721,brian-stann,1,12,6,0.0,Grappling,27.0,4,0.0,phil-davis,13,3,Grappling,23.0,1,0.0,0.0,Grappling vs Grappling,4.0,-1.0,0.0,-79.0,0.0,0.0,3
453,alexander-gustafsson,0,18,8,0.375,Striking,21.0,-1,0.4070460704607046,phil-davis,13,3,Grappling,23.0,-1,0.0,0.0,Striking vs Grappling,-2.0,3.0,-1.0,0.0,0.4070460704607046,0.375,0
1079,antonio-rogerio-nogueira,1,23,10,0.0,Grappling,33.0,1,0.0,phil-davis,13,3,Grappling,24.0,1,0.0,0.0,Grappling vs Grappling,9.0,0.0,0.0,-4.0,0.0,0.0,0
8310,lyoto-machida,0,24,8,0.0,Grappling,33.0,-1,0.0,phil-davis,13,3,Grappling,26.0,-1,0.0,0.0,Grappling vs Grappling,7.0,-1.0,-20.0,-5.0,0.0,0.0,0
945,anthony-johnson,1,22,6,0.0,Grappling,28.0,1,0.0,phil-davis,13,3,Grappling,27.0,1,0.0,0.0,Grappling vs Grappling,1.0,0.0,-2.1999999999999886,-1.0,0.0,0.0,0
5012,glover-teixeira,0,33,9,0.17857142857142858,Grappling,32.0,-2,0.4977755808205635,phil-davis,13,3,Grappling,27.0,-1,0.0,0.0,Grappling vs Grappling,5.0,0.0,-1.0,-3.0,0.4977755808205635,0.17857142857142858,-1
10253,oli-thompson,0,9,4,0.0,Striking,30.0,-2,0.46218487394957986,phil-de-fries,9,3,Striking,24.0,-1,0.0,0.47368421052631576,Striking vs Striking,6.0,-4.0,-16.0,0.0,-0.011499336576735908,0.0,-1
9024,matt-mitrione,1,9,5,0.0,Grappling,32.0,1,0.0,phil-de-fries,9,3,Striking,25.0,1,0.0,0.47368421052631576,Grappling vs Striking,7.0,-2.0,1.0,79.0,-0.47368421052631576,0.0,0
3298,darren-uyenoyama,1,8,5,0.0,Striking,30.0,2,0.39906103286384975,phil-harris,22,12,Striking,27.0,1,0.0,0.26666666666666666,Striking vs Striking,3.0,2.0,-1.0,0.0,0.1323943661971831,0.0,1
6633,john-lineker,1,31,9,0.5,Striking,21.0,3,0.4017501988862371,phil-harris,22,12,Striking,28.0,2,0.0,0.26666666666666666,Striking vs Striking,-7.0,-1.0,25.0,3.0,0.13508353221957042,0.5,1
10023,neil-seery,1,16,13,0.2777777777777778,Striking,32.0,1,0.41148325358851673,phil-harris,22,12,Striking,29.0,3,0.0,0.26666666666666666,Striking vs Striking,3.0,2.0,-1.0,0.0,0.14481658692185007,0.2777777777777778,-2
4361,fabiano-iha,1,12,3,0.0,Grappling,28.0,2,0.0,phil-johns,0,0,Striking,29.0,1,0.0,0.6666666666666666,Grappling vs Striking,-1.0,6.0,-4.0,0.0,-0.6666666666666666,0.0,1
4697,gabriel-green,1,11,5,0.3333333333333333,Striking,26.0,1,0.45165562913907287,philip-rowe,10,5,Striking,29.0,1,0.18181818181818182,0.4960127591706539,Striking vs Striking,-3.0,-5.0,-0.5,-7.5,-0.04435713003158104,0.1515151515151515,0
10289,orion-cosce,0,8,2,0.13333333333333333,Striking,24.0,-1,0.5327868852459017,philip-rowe,10,5,Striking,29.0,-1,0.18181818181818182,0.4960127591706539,Striking vs Striking,-5.0,-4.0,1.5,-9.5,0.03677412607524777,-0.04848484848484849,0
10170,niko-price,0,16,8,0.10810810810810811,Striking,32.0,-2,0.4295371814872595,philip-rowe,10,5,Striking,30.0,-2,0.18181818181818182,0.4960127591706539,Striking vs Striking,2.0,-3.0,14.0,-4.5,-0.0664755776833944,-0.07371007371007371,0
5992,jason-witt,0,19,9,0.45161290322580644,Grappling,33.0,-3,0.445859872611465,philip-rowe,10,5,Striking,30.0,-3,0.18181818181818182,0.4960127591706539,Grappling vs Striking,3.0,-5.0,8.5,-10.5,-0.050152886559188925,0.2697947214076246,0
10008,neil-magny,1,29,14,0.2679738562091503,Striking,35.0,1,0.46408839779005523,philip-rowe,10,5,Striking,31.0,1,0.18181818181818182,0.4960127591706539,Striking vs Striking,4.0,0.0,0.0,-0.5,-0.031924361380598676,0.0861556743909685,0
5659,jake-matthews,1,20,7,0.29310344827586204,Striking,28.0,1,0.44679633867276886,philip-rowe,10,5,Striking,32.0,2,0.18181818181818182,0.4960127591706539,Striking vs Striking,-4.0,-3.5,9.0,-7.5,-0.04921642049788505,0.11128526645768022,-1
5562,jacob-malkoun,0,8,3,0.1917808219178082,Striking,23.0,-1,0.5610766045548654,phillip-hawes,12,6,Striking,30.0,-1,0.23076923076923078,0.5920138888888888,Striking vs Striking,-7.0,-3.0,13.400000000000006,-4.5,-0.03093728433402343,-0.038988408851422574,0
9877,nassourdine-imavov,0,15,4,0.08,Striking,24.0,-1,0.5579886455798865,phillip-hawes,12,6,Striking,31.0,-2,0.23076923076923078,0.5920138888888888,Striking vs Striking,-7.0,3.0,0.0,-2.5,-0.03402524330900236,-0.15076923076923077,1
2340,chris-curtis,1,31,12,0.0,Striking,33.0,1,0.5175332527206772,phillip-hawes,12,6,Striking,31.0,1,0.23076923076923078,0.5920138888888888,Striking vs Striking,2.0,-2.0,0.5,-2.0,-0.07448063616821166,-0.23076923076923078,0
7905,kyle-daukaus,0,11,4,0.20930232558139536,Striking,26.0,-1,0.5285412262156448,phillip-hawes,12,6,Striking,31.0,-1,0.23076923076923078,0.5920138888888888,Striking vs Striking,-5.0,3.0,-0.5,-1.5,-0.06347266267324403,-0.021466905187835422,0
3537,deron-winn,0,7,3,0.0,Grappling,31.0,-1,0.4455882352941177,phillip-hawes,12,6,Striking,32.0,-2,0.23076923076923078,0.5920138888888888,Grappling vs Striking,-1.0,-6.0,20.0,-7.5,-0.14642565359477117,-0.23076923076923078,1
5367,ikram-aliskerov,1,15,2,0.0,Grappling,29.0,1,0.6041666666666666,phillip-hawes,12,6,Striking,33.0,1,0.23076923076923078,0.5920138888888888,Grappling vs Striking,-4.0,0.0,0.0,-1.5,0.01215277777777779,-0.23076923076923078,0
1759,brunno-ferreira,1,12,2,0.0,Grappling,30.0,2,0.5,phillip-hawes,12,6,Striking,34.0,2,0.23076923076923078,0.5920138888888888,Grappling vs Striking,-4.0,-2.0,0.5,-5.5,-0.09201388888888884,-0.23076923076923078,0
5775,james-zikic,0,16,3,0.0,Striking,23.0,-1,0.4393939393939394,phillip-miller,15,0,Grappling,21.0,-1,0.0,0.0,Striking vs Grappling,2.0,2.0,17.0,0.0,0.4393939393939394,0.0,0
8766,mark-weir,0,17,2,0.0,Grappling,32.0,-1,0.0,phillip-miller,15,0,Grappling,21.0,-2,0.0,0.0,Grappling vs Grappling,11.0,2.0,-2.0,0.0,0.0,0.0,1
4109,efrain-escudero,0,25,11,0.0,Grappling,21.0,-1,0.0,phillipe-nover,12,8,Grappling,23.0,-1,0.0,0.0,Grappling vs Grappling,-2.0,0.0,9.900000000000006,-2.0,0.0,0.0,0
7899,kyle-bradley,0,14,7,0.0,Grappling,24.0,-1,0.0,phillipe-nover,12,8,Grappling,23.0,-2,0.0,0.0,Grappling vs Grappling,1.0,0.0,9.400000000000006,-72.0,0.0,0.0,1
7498,kay-hansen,0,7,6,0.16129032258064516,Striking,20.0,-2,0.5043731778425656,piera-rodriguez,10,2,Striking,29.0,-1,0.07317073170731707,0.4835164835164835,Striking vs Striking,-9.0,-1.0,2.5,-0.5,0.020856694326082115,0.08811959087332809,-1
4951,gillian-robertson,1,15,8,0.03614457831325301,Striking,27.0,1,0.4889705882352941,piera-rodriguez,10,2,Striking,30.0,1,0.07317073170731707,0.4835164835164835,Striking vs Striking,-3.0,2.0,0.0,-0.5,0.005454104718810582,-0.03702615339406406,0
1108,ariane-carnelossi,1,15,3,0.0,Striking,30.0,1,0.39746835443037976,piera-rodriguez,10,2,Striking,31.0,2,0.07317073170731707,0.4835164835164835,Striking vs Striking,-1.0,-1.0,-0.5,-2.0,-0.08604812908610376,-0.07317073170731707,-1
6966,josefine-knutsson,0,8,1,0.2727272727272727,Striking,29.0,-1,0.5153970826580226,piera-rodriguez,10,2,Striking,32.0,-1,0.07317073170731707,0.4835164835164835,Striking vs Striking,-3.0,0.0,0.0,-3.5,0.03188059914153912,0.19955654101995562,0
4553,francisco-trinaldo,0,28,9,0.32,Grappling,32.0,-2,0.45246636771300447,piotr-hallmann,15,4,Striking,23.0,-1,0.0,0.45990180032733224,Grappling vs Striking,9.0,0.0,15.0,-1.0,-0.007435432614327775,0.32,-1
151,al-iaquinta,1,14,7,0.18604651162790697,Striking,24.0,2,0.40544787847040337,piotr-hallmann,15,4,Striking,23.0,1,0.0,0.45990180032733224,Striking vs Striking,1.0,1.0,0.8000000000000114,-1.0,-0.05445392185692888,0.18604651162790697,1
4986,gleison-tibau,1,40,14,0.0,Grappling,28.0,2,0.0,piotr-hallmann,15,4,Striking,24.0,2,0.0,0.45990180032733224,Grappling vs Striking,4.0,0.0,0.19999999999998863,0.0,-0.45990180032733224,0.0,0
8385,magomed-mustafaev,1,14,4,0.0,Striking,24.0,1,0.5875,piotr-hallmann,15,4,Striking,25.0,3,0.0,0.45990180032733224,Striking vs Striking,-1.0,-1.0,1.0,0.0,0.12759819967266778,0.0,-2
382,alex-oliveira,1,22,12,0.3023255813953488,Striking,25.0,2,0.5113821138211382,piotr-hallmann,15,4,Striking,25.0,4,0.0,0.45990180032733224,Striking vs Striking,0.0,2.0,15.0,5.5,0.05148031349380594,0.3023255813953488,-2
10542,pearl-gonzalez,0,6,2,0.1111111111111111,Striking,28.0,-1,0.3764705882352941,poliana-botelho,8,5,Striking,26.0,-1,0.14285714285714285,0.5862068965517241,Striking vs Striking,2.0,-3.5,-9.5,1.0,-0.20973630831642998,-0.031746031746031744,0
7988,lauren-mueller,0,5,3,0.3333333333333333,Striking,25.0,-2,0.4176,poliana-botelho,8,5,Striking,28.0,-2,0.14285714285714285,0.5862068965517241,Striking vs Striking,-3.0,-3.0,0.0,0.0,-0.16860689655172406,0.19047619047619047,0
4952,gillian-robertson,1,15,8,0.03614457831325301,Striking,24.0,1,0.4889705882352941,poliana-botelho,8,5,Striking,29.0,1,0.14285714285714285,0.5862068965517241,Striking vs Striking,-5.0,-3.0,-9.5,-4.0,-0.09723630831642999,-0.10671256454388983,0
7410,karine-silva,1,18,5,0.05555555555555555,Grappling,28.0,1,0.3858267716535433,poliana-botelho,8,5,Striking,31.0,2,0.14285714285714285,0.5862068965517241,Grappling vs Striking,-3.0,-3.0,0.29999999999999716,0.0,-0.2003801248981808,-0.0873015873015873,-1
8387,maia-stevenson,0,6,5,1.0,Grappling,34.0,-1,0.5454545454545454,polyana-viana,13,7,Grappling,24.0,-1,0.16666666666666666,0.40671641791044777,Grappling vs Grappling,10.0,-1.0,-3.0,-4.5,0.13873812754409764,0.8333333333333334,0
6359,jj-aldrich,1,13,7,0.02631578947368421,Striking,24.0,1,0.4658493870402802,polyana-viana,13,7,Grappling,24.0,1,0.16666666666666666,0.40671641791044777,Striking vs Grappling,0.0,0.0,14.0,0.5,0.05913296912983246,-0.14035087719298245,0
4188,emily-whitmire,0,4,5,0.16666666666666666,Striking,28.0,-1,0.3134920634920635,polyana-viana,13,7,Grappling,26.0,-1,0.16666666666666666,0.40671641791044777,Striking vs Grappling,2.0,0.0,6.0,-3.5,-0.09322435441838428,0.0,0
8434,mallory-martin,0,7,5,0.0,Striking,25.0,-2,0.4892086330935252,polyana-viana,13,7,Grappling,27.0,-2,0.16666666666666666,0.40671641791044777,Striking vs Grappling,-2.0,-1.0,-4.0,-4.0,0.08249221518307742,-0.16666666666666666,0
6338,jinh-yu-frey,0,11,10,0.15789473684210525,Striking,35.0,-3,0.4323943661971831,polyana-viana,13,7,Grappling,28.0,-3,0.16666666666666666,0.40671641791044777,Striking vs Grappling,7.0,-2.0,-3.0,-2.0,0.025677948286735308,-0.008771929824561403,0
5323,iasmin-lucindo,1,17,5,0.0,Striking,21.0,1,0.4548872180451128,polyana-viana,13,7,Grappling,29.0,1,0.16666666666666666,0.40671641791044777,Striking vs Grappling,-8.0,-2.0,-3.0,-1.0,0.048170800134665015,-0.16666666666666666,0
4953,gillian-robertson,1,15,8,0.03614457831325301,Striking,28.0,1,0.4889705882352941,polyana-viana,13,7,Grappling,30.0,2,0.16666666666666666,0.40671641791044777,Striking vs Grappling,-2.0,0.0,-3.0,-4.0,0.08225417032484633,-0.13052208835341364,-1
3156,daniel-rodriguez,1,18,5,0.0,Striking,33.0,1,0.49628334062090074,preston-parsons,11,6,Striking,25.0,1,0.0,0.5180180180180181,Striking vs Striking,8.0,2.0,10.0,3.0,-0.02173467739711732,0.0,0
4340,evan-elder,0,9,2,0.0,Striking,24.0,-1,0.4927536231884058,preston-parsons,11,6,Striking,26.0,-1,0.0,0.5180180180180181,Striking vs Striking,-2.0,-1.0,-1.0,1.0,-0.025264394829612236,0.0,0
9101,matthew-semelsberger,0,11,8,0.21428571428571427,Striking,30.0,-2,0.4296650717703349,preston-parsons,11,6,Striking,28.0,-2,0.0,0.5180180180180181,Striking vs Striking,2.0,2.0,0.0,4.0,-0.08835294624768314,0.21428571428571427,0
10243,oban-elliott,1,12,2,0.1875,Striking,25.0,2,0.491701244813278,preston-parsons,11,6,Striking,28.0,1,0.0,0.5180180180180181,Striking vs Striking,-3.0,1.0,-1.0,1.0,-0.026316773204740074,0.1875,1
5572,jacobe-smith,1,10,0,0.0,Striking,28.0,1,0.7052631578947368,preston-parsons,11,6,Striking,29.0,2,0.0,0.5180180180180181,Striking vs Striking,-1.0,-1.0,-0.5,1.0,0.18724513987671876,0.0,-1
9755,molly-mccann,1,14,7,0.0,Striking,28.0,1,0.4996651038178165,priscila-cachoeira,12,6,Striking,30.0,1,0.0,0.4411057692307692,Striking vs Striking,-2.0,-3.0,-11.799999999999997,-3.0,0.05855933458704726,0.0,0
4959,gina-mazany,0,7,6,0.19444444444444445,Striking,30.0,-1,0.5093555093555093,priscila-cachoeira,12,6,Striking,32.0,-1,0.0,0.4411057692307692,Striking vs Striking,-2.0,-1.0,-7.5,3.5,0.06824974012474011,0.19444444444444445,0
4954,gillian-robertson,1,15,8,0.03614457831325301,Striking,26.0,1,0.4889705882352941,priscila-cachoeira,12,6,Striking,33.0,1,0.0,0.4411057692307692,Striking vs Striking,-7.0,-2.0,-17.5,-2.0,0.04786481900452488,0.03614457831325301,0
6248,ji-yeon-kim,0,9,7,0.0,Striking,30.0,-2,0.3666987487969201,priscila-cachoeira,12,6,Striking,33.0,-1,0.0,0.4411057692307692,Striking vs Striking,-3.0,0.0,-7.5,7.0,-0.07440702043384911,0.0,-1
1118,ariane-lipski,0,17,10,0.1111111111111111,Striking,27.0,-1,0.4180911680911681,priscila-cachoeira,12,6,Striking,33.0,-2,0.0,0.4411057692307692,Striking vs Striking,-6.0,-1.0,-8.5,2.0,-0.023014601139601132,0.1111111111111111,1
9686,miranda-maverick,1,17,5,0.14545454545454545,Grappling,25.0,3,0.45235892691951896,priscila-cachoeira,12,6,Striking,34.0,1,0.0,0.4411057692307692,Grappling vs Striking,-9.0,-3.5,-7.5,0.5,0.011253157688749738,0.14545454545454545,2
5910,jasmine-jasudavicius,1,12,3,0.0392156862745098,Striking,34.0,2,0.4497695852534562,priscila-cachoeira,12,6,Striking,35.0,2,0.0,0.4411057692307692,Striking vs Striking,-1.0,0.0,-8.5,3.0,0.00866381602268701,0.0392156862745098,0
3898,dusko-todorovic,0,12,5,0.0625,Striking,26.0,-1,0.5778145695364238,punahele-soriano,11,4,Striking,28.0,-1,0.0,0.5356725146198831,Striking vs Striking,-2.0,2.0,14.5,1.5,0.04214205491654077,0.0625,0
1636,brendan-allen,1,24,6,0.043478260869565216,Striking,25.0,1,0.5382585751978892,punahele-soriano,11,4,Striking,28.0,1,0.0,0.5356725146198831,Striking vs Striking,-3.0,3.0,15.0,2.5,0.002586060578006144,0.043478260869565216,0
10071,nick-maximov,1,8,2,0.40540540540540543,Striking,22.0,1,0.4521072796934866,punahele-soriano,11,4,Striking,29.0,2,0.0,0.5356725146198831,Striking vs Striking,-7.0,1.0,14.5,3.5,-0.0835652349263965,0.40540540540540543,-1
2917,dalcha-lungiambula,0,11,6,0.18181818181818182,Striking,32.0,-2,0.45073375262054505,punahele-soriano,11,4,Striking,29.0,-1,0.0,0.5356725146198831,Striking vs Striking,3.0,-3.0,14.5,3.5,-0.08493876199933803,0.18181818181818182,-1
3966,dustin-stoltzfus,1,16,6,0.13793103448275862,Striking,30.0,2,0.4479338842975207,punahele-soriano,11,4,Striking,30.0,1,0.0,0.5356725146198831,Striking vs Striking,0.0,1.0,14.5,2.5,-0.0877386303223624,0.13793103448275862,1
9507,miguel-baeza,0,10,4,0.1111111111111111,Striking,29.0,-2,0.4948905109489051,punahele-soriano,11,4,Striking,31.0,-1,0.0,0.5356725146198831,Striking vs Striking,-2.0,3.0,0.0,2.0,-0.04078200367097795,0.1111111111111111,-1
7490,katsunori-kikuno,1,23,8,0.0,Striking,30.0,1,0.40384615384615385,quinn-mulhern,18,4,Striking,27.0,1,0.0,0.22123893805309736,Striking vs Striking,3.0,-7.0,-10.0,-10.0,0.1826072157930565,0.0,0
7406,karine-gevorgyan,0,3,3,0.0,Striking,26.0,-1,0.2,rachael-ostovich,4,6,Striking,24.0,-1,0.16666666666666666,0.43119266055045874,Striking vs Striking,2.0,1.0,4.5,1.0,-0.23119266055045873,-0.16666666666666666,0
9763,montana-de-la-rosa,1,13,9,0.0,Striking,22.0,1,0.3719298245614035,rachael-ostovich,4,6,Striking,25.0,1,0.16666666666666666,0.43119266055045874,Striking vs Striking,-3.0,4.0,0.0,6.0,-0.05926283598905524,-0.16666666666666666,0
10356,paige-vanzant,1,8,5,0.3333333333333333,Striking,23.0,1,0.5206611570247934,rachael-ostovich,4,6,Striking,26.0,2,0.16666666666666666,0.43119266055045874,Striking vs Striking,-3.0,1.0,0.5,3.0,0.08946849647433469,0.16666666666666666,-1
4960,gina-mazany,1,7,6,0.19444444444444445,Striking,29.0,1,0.5093555093555093,rachael-ostovich,4,6,Striking,27.0,3,0.16666666666666666,0.43119266055045874,Striking vs Striking,2.0,3.0,0.5,6.5,0.07816284880505059,0.02777777777777779,-2
9869,nasrat-haqparast,1,17,5,0.06666666666666667,Striking,24.0,2,0.44993077988001845,rafa-garcia,16,4,Striking,26.0,1,0.2222222222222222,0.42813765182186236,Striking vs Striking,-2.0,3.0,1.5,2.0,0.021793128058156086,-0.15555555555555556,1
7869,kurisu-kuretsutsuemaka,1,15,5,0.0,Grappling,33.0,1,0.5708860759493671,rafa-garcia,16,4,Striking,26.0,2,0.2222222222222222,0.42813765182186236,Grappling vs Striking,7.0,1.0,1.5,-2.0,0.14274842412750477,-0.2222222222222222,-1
9891,natan-levy,0,8,2,0.08333333333333333,Striking,28.0,-1,0.5248868778280543,rafa-garcia,16,4,Striking,26.0,-1,0.2222222222222222,0.42813765182186236,Striking vs Striking,2.0,2.0,0.5,1.0,0.09674922600619196,-0.1388888888888889,0
6159,jesse-ronson,0,21,12,0.2857142857142857,Striking,35.0,-2,0.4774590163934426,rafa-garcia,16,4,Striking,27.0,-2,0.2222222222222222,0.42813765182186236,Striking vs Striking,8.0,3.0,1.0,0.0,0.04932136457158026,0.06349206349206349,0
3832,drakkar-klose,1,15,3,0.14814814814814814,Striking,33.0,4,0.5535714285714286,rafa-garcia,16,4,Striking,27.0,1,0.2222222222222222,0.42813765182186236,Striking vs Striking,6.0,2.0,1.5,0.0,0.12543377674956624,-0.07407407407407407,3
5166,hayisaer-maheshate,0,10,4,0.0,Striking,22.0,-1,0.2932745314222712,rafa-garcia,16,4,Striking,28.0,-1,0.2222222222222222,0.42813765182186236,Striking vs Striking,-6.0,5.0,1.0,1.5,-0.13486312039959114,-0.2222222222222222,0
2582,clay-guida,0,38,22,0.22419928825622776,Striking,41.0,-2,0.3383359662980516,rafa-garcia,16,4,Striking,28.0,-2,0.2222222222222222,0.42813765182186236,Striking vs Striking,13.0,0.0,0.5,0.0,-0.08980168552381074,0.001977066034005548,0
5027,grant-dawson,1,23,2,0.0,Striking,30.0,7,0.5269151138716356,rafa-garcia,16,4,Striking,30.0,1,0.2222222222222222,0.42813765182186236,Striking vs Striking,0.0,3.0,1.5,2.0,0.09877746204977322,-0.2222222222222222,6
2953,damir-ismagulov,1,24,3,0.2,Striking,28.0,2,0.42787878787878786,rafael-alves,20,12,Striking,28.0,1,0.0,0.4896907216494845,Striking vs Striking,0.0,2.0,1.0,6.0,-0.06181193377069666,0.2,1
8506,marc-diakiese,0,17,7,0.0989010989010989,Striking,26.0,-3,0.4040139616055846,rafael-alves,20,12,Striking,28.0,-1,0.0,0.4896907216494845,Striking vs Striking,-2.0,2.0,17.0,5.0,-0.0856767600438999,0.0989010989010989,-2
3850,drew-dober,1,27,14,0.1346153846153846,Striking,32.0,1,0.4030937215650591,rafael-alves,20,12,Striking,29.0,1,0.0,0.4896907216494845,Striking vs Striking,3.0,0.0,15.0,2.0,-0.08659700008442539,0.1346153846153846,0
10240,nurullo-aliev,1,10,0,0.2727272727272727,Grappling,22.0,1,0.45652173913043476,rafael-alves,20,12,Striking,30.0,2,0.0,0.4896907216494845,Grappling vs Striking,-8.0,2.0,0.5,4.0,-0.03316898251904976,0.2727272727272727,-1
5351,igor-pokrajac,0,25,13,0.0,Grappling,32.0,-3,0.0,rafael-cavalcante,12,7,Striking,31.0,-1,0.0,0.5337301587301587,Grappling vs Striking,1.0,0.0,0.0,1.0,-0.5337301587301587,0.0,-2
5151,hatoritsuku-kaminsu,1,10,7,0.4,Grappling,32.0,3,0.5076452599388379,rafael-cavalcante,12,7,Striking,33.0,1,0.0,0.5337301587301587,Grappling vs Striking,-1.0,1.0,0.19999999999998863,2.5,-0.02608489879132081,0.4,2
10326,ovince-saint-preux,1,27,18,0.13636363636363635,Striking,32.0,1,0.4779693486590038,rafael-cavalcante,12,7,Striking,34.0,2,0.0,0.5337301587301587,Striking vs Striking,-2.0,2.0,18.0,7.0,-0.05576081007115491,0.13636363636363635,-1
5326,ibo-aslan,1,14,1,0.0,Striking,27.0,1,0.5020408163265306,rafael-cerqueira,11,1,Striking,33.0,1,0.0,1.0,Striking vs Striking,-6.0,0.0,2.0,77.5,-0.49795918367346936,0.0,0
2583,clay-guida,1,38,22,0.22419928825622776,Striking,28.0,1,0.3383359662980516,rafael-dos-anjos,32,17,Grappling,25.0,1,0.2356020942408377,0.4706794110049083,Striking vs Grappling,3.0,-1.0,-16.0,0.0,-0.13234344470685666,-0.011402805984609937,0
7900,kyle-bradley,0,14,7,0.0,Grappling,25.0,-2,0.0,rafael-dos-anjos,32,17,Grappling,25.0,-1,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,0.0,1.0,-16.0,-70.0,-0.4706794110049083,-0.2356020942408377,-1
4815,george-sotiropoulos,0,14,6,0.0,Grappling,31.0,-1,0.0,rafael-dos-anjos,32,17,Grappling,26.0,-2,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,5.0,2.0,-16.0,-70.0,-0.4706794110049083,-0.2356020942408377,1
4987,gleison-tibau,1,40,14,0.0,Grappling,25.0,3,0.0,rafael-dos-anjos,32,17,Grappling,26.0,1,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,-1.0,1.0,-15.800000000000011,1.0,-0.4706794110049083,-0.2356020942408377,2
7381,kamal-shalorus,0,7,3,0.0,Grappling,32.0,-2,0.0,rafael-dos-anjos,32,17,Grappling,27.0,-1,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,5.0,0.0,-16.0,-70.0,-0.4706794110049083,-0.2356020942408377,-1
960,anthony-njokuani,0,16,9,0.0,Grappling,30.0,-1,0.0,rafael-dos-anjos,32,17,Grappling,27.0,-2,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,3.0,5.0,-16.0,5.0,-0.4706794110049083,-0.2356020942408377,1
8686,mark-bocek,0,12,5,0.0,Grappling,28.0,-1,0.0,rafael-dos-anjos,32,17,Grappling,27.0,-3,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,1.0,0.0,-15.0,5.0,-0.4706794110049083,-0.2356020942408377,2
4330,evan-dunham,0,18,8,0.0,Grappling,29.0,-1,0.0,rafael-dos-anjos,32,17,Grappling,28.0,-4,0.2356020942408377,0.4706794110049083,Grappling vs Grappling,1.0,2.0,-21.5,0.0,-0.4706794110049083,-0.2356020942408377,3
