,Athlete_ID_x,Opponent_ID,Fight_Date,Fight_Result,Delta_Time,Wins_x,Losses_x,Significant_Strikes_Ratio_x,Takedowns_Ratio_x,Fighting_Category_x,Age_x,Height_x,Weight_x,Reach_x,Athlete_ID_y,Wins_y,Losses_y,Significant_Strikes_Ratio_y,Takedowns_Ratio_y,Fighting_Category_y,Age_y,Height_y,Weight_y,Reach_y
5532,jack-hermansson,thiago-santos,2017-10-29,0,8.0,24,8,0.4493927125506073,0.09090909090909091,Striking,28.0,73.0,185.0,77.5,thiago-santos,22,11,0.48156182212581344,0.11904761904761904,Striking,31.0,74.0,206.0,76.0
5536,jack-jenkins,jamall-emmers,2023-06-24,1,2.0,13,3,0.6055226824457594,0.3076923076923077,Striking,28.0,67.0,145.5,68.0,jamall-emmers,20,8,0.48267326732673266,0.3181818181818182,Striking,32.0,70.0,155.6,74.0
5539,jack-marshman,john-phillips,2019-03-16,1,6.0,23,10,0.256,0.0,Striking,27.0,72.0,187.5,73.0,john-phillips,22,11,0.34306569343065696,0.0,Striking,32.0,71.0,186.0,75.0
5540,jack-marshman,karl-roberson,2018-03-11,0,7.0,23,10,0.256,0.0,Striking,26.0,72.0,187.5,73.0,karl-roberson,9,6,0.5182481751824818,0.1,Striking,25.0,73.0,202.5,74.0
5541,jack-marshman,magnus-cedenblad,2016-11-19,1,9.0,23,10,0.256,0.0,Striking,24.0,72.0,187.5,73.0,magnus-cedenblad,14,5,0.5114155251141552,0.6428571428571429,Grappling,32.0,77.0,185.0,79.0
5542,jack-marshman,ryan-janes,2017-07-16,1,8.0,23,10,0.256,0.0,Striking,25.0,72.0,187.5,73.0,ryan-janes,10,3,0.4823008849557522,1.0,Grappling,33.0,75.0,185.0,76.5
5543,jack-marshman,sean-strickland,2020-10-31,0,5.0,23,10,0.256,0.0,Striking,28.0,72.0,187.5,73.0,sean-strickland,29,6,0.42215874311365026,0.39285714285714285,Striking,28.0,73.0,185.0,76.0
5544,jack-marshman,thiago-santos,2017-02-19,0,8.0,23,10,0.256,0.0,Striking,25.0,72.0,187.5,73.0,thiago-santos,22,11,0.48156182212581344,0.11904761904761904,Striking,31.0,74.0,206.0,76.0
5545,jack-nilsson,saeed-hosseini,1997-05-30,1,28.0,0,0,0.0,0.0,Grappling,-28.0,0.0,0.0,0.0,saeed-hosseini,0,0,0.0,0.0,Grappling,-28.0,0.0,0.0,0.0
5548,jack-shore,joanderson-brito,2024-04-05,0,1.0,17,3,0.5827814569536424,0.07547169811320754,Striking,28.0,68.0,145.5,71.0,joanderson-brito,17,4,0.503957783641161,0.10526315789473684,Striking,28.0,68.0,167.5,72.0
5549,jack-shore,liudvik-sholinian,2021-04-09,1,4.0,17,3,0.5827814569536424,0.07547169811320754,Striking,25.0,68.0,145.5,71.0,liudvik-sholinian,9,4,0.3073770491803279,0.0,Striking,29.0,70.0,135.5,71.0
5550,jack-shore,makwan-amirkhani,2023-03-18,1,2.0,17,3,0.5827814569536424,0.07547169811320754,Striking,27.0,68.0,145.5,71.0,makwan-amirkhani,17,9,0.4418604651162791,0.1518987341772152,Grappling,32.0,70.0,146.0,72.0
5551,jack-shore,nohelin-hernandez,2019-09-28,1,6.0,17,3,0.5827814569536424,0.07547169811320754,Striking,23.0,68.0,145.5,71.0,nohelin-hernandez,10,4,0.34146341463414637,0.5,Grappling,23.0,70.0,136.0,71.0
5552,jack-shore,ricky-simon,2022-07-16,0,3.0,17,3,0.5827814569536424,0.07547169811320754,Striking,26.0,68.0,145.5,71.0,ricky-simon,20,6,0.43790322580645163,0.06338028169014084,Grappling,28.0,66.0,150.0,69.0
5553,jack-shore,timur-valiev,2022-03-19,1,3.0,17,3,0.5827814569536424,0.07547169811320754,Striking,26.0,68.0,145.5,71.0,timur-valiev,18,3,0.5304518664047151,0.26666666666666666,Striking,30.0,66.0,136.0,67.0
5554,jack-shore,youssef-zalal,2024-02-11,0,1.0,17,3,0.5827814569536424,0.07547169811320754,Striking,28.0,68.0,145.5,71.0,youssef-zalal,16,5,0.49783549783549785,0.1111111111111111,Striking,27.0,70.0,145.0,72.0
5561,jacob-malkoun,nick-maximov,2022-10-15,1,3.0,8,3,0.5610766045548654,0.1917808219178082,Striking,25.0,69.0,198.4,73.0,nick-maximov,8,2,0.4521072796934866,0.40540540540540543,Striking,22.0,72.0,185.5,76.0
5562,jacob-malkoun,phillip-hawes,2020-10-24,0,5.0,8,3,0.5610766045548654,0.1917808219178082,Striking,23.0,69.0,198.4,73.0,phillip-hawes,12,6,0.5920138888888888,0.23076923076923078,Striking,30.0,72.0,185.0,77.5
5567,jacob-volkmann,martin-kampmann,2010-01-01,0,15.0,15,4,0.0,0.0,Grappling,27.0,69.0,156.0,0.0,martin-kampmann,20,7,0.0,0.0,Grappling,26.0,72.0,170.0,0.0
5568,jacob-volkmann,paul-sass,2012-05-26,0,13.0,15,4,0.0,0.0,Grappling,29.0,69.0,156.0,0.0,paul-sass,13,2,0.0,0.0,Grappling,21.0,72.0,156.0,0.0
5569,jacob-volkmann,paulo-thiago,2009-11-21,0,16.0,15,4,0.0,0.0,Grappling,26.0,69.0,156.0,0.0,paulo-thiago,15,8,0.0,0.0,Grappling,26.0,71.0,171.0,72.0
5570,jacob-volkmann,ronys-torres,2010-03-31,1,15.0,15,4,0.0,0.0,Grappling,27.0,69.0,156.0,0.0,ronys-torres,18,3,0.26262626262626265,0.0,Striking,32.0,67.0,155.0,0.0
5571,jacob-volkmann,shane-roller,2012-05-10,0,13.0,15,4,0.0,0.0,Grappling,29.0,69.0,156.0,0.0,shane-roller,11,7,0.0,0.0,Grappling,30.0,70.0,156.0,0.0
5572,jacobe-smith,preston-parsons,2025-11-01,1,-0.0,10,0,0.7052631578947368,0.0,Striking,28.0,70.0,170.5,72.0,preston-parsons,11,6,0.5180180180180181,0.0,Striking,29.0,71.0,171.0,71.0
5573,jacqueline-cavalcanti,josiane-nunes,2024-08-24,1,1.0,8,1,0.49633699633699635,0.0,Striking,26.0,68.0,135.0,70.0,josiane-nunes,10,3,0.42804878048780487,0.0,Striking,29.0,62.0,150.0,67.0
5574,jacqueline-cavalcanti,nora-cornolle,2024-09-28,1,1.0,8,1,0.49633699633699635,0.0,Striking,26.0,68.0,135.0,70.0,nora-cornolle,8,2,0.5371900826446281,0.0,Striking,34.0,67.0,136.0,67.0
5575,jacqueline-cavalcanti,zarah-fairn,2023-02-09,1,2.0,8,1,0.49633699633699635,0.0,Striking,25.0,68.0,135.0,70.0,zarah-fairn,6,5,0.3149171270718232,0.0,Striking,37.0,68.0,146.0,72.0
5576,jafel-filho,muhammad-mokaev,2023-03-18,0,2.0,16,3,0.41237113402061853,0.0,Grappling,29.0,67.0,125.0,68.5,muhammad-mokaev,13,0,0.4536741214057508,0.0,Grappling,21.0,67.0,125.0,70.0
5577,jafel-filho,ote-osuhon,2024-03-16,1,1.0,16,3,0.41237113402061853,0.0,Grappling,30.0,67.0,125.0,68.5,ote-osuhon,12,8,0.40672268907563025,0.0,Striking,31.0,67.0,140.8,73.0
5581,jai-herbert,khama-worthy,2021-10-23,1,4.0,13,5,0.42388059701492536,0.0,Striking,32.0,73.0,167.1,77.0,khama-worthy,16,9,0.484375,0.0,Striking,32.0,71.0,155.0,74.0
5582,jai-herbert,kyle-nelson,2022-07-23,1,3.0,13,5,0.42388059701492536,0.0,Striking,33.0,73.0,167.1,77.0,kyle-nelson,16,6,0.4568062827225131,0.058823529411764705,Grappling,30.0,71.0,148.5,71.0
5583,jai-herbert,renato-moicano,2021-06-26,0,4.0,13,5,0.42388059701492536,0.0,Striking,32.0,73.0,167.1,77.0,renato-moicano,20,6,0.4891156462585034,0.13333333333333333,Grappling,31.0,71.0,155.0,72.0
5584,jai-herbert,rolando-bedoya,2024-03-08,1,1.0,13,5,0.42388059701492536,0.0,Striking,35.0,73.0,167.1,77.0,rolando-bedoya,14,4,0.4924924924924925,0.0,Striking,26.0,71.0,163.6,74.0
5590,jailton-almeida,jairzinho-rozenstruik,2023-05-13,1,2.0,22,3,0.6556776556776557,0.04,Grappling,31.0,75.0,235.0,79.0,jairzinho-rozenstruik,15,5,0.4953173777315297,0.0,Striking,34.0,74.0,242.0,78.0
5591,jailton-almeida,parker-porter,2022-05-21,1,3.0,22,3,0.6556776556776557,0.04,Grappling,30.0,75.0,235.0,79.0,parker-porter,14,9,0.5023041474654378,0.21739130434782608,Striking,35.0,72.0,268.0,75.0
5592,jailton-almeida,sergey-spivak-0,2025-01-19,1,0.0,22,3,0.6556776556776557,0.04,Grappling,33.0,75.0,235.0,79.0,sergey-spivak-0,17,5,0.49701492537313435,0.0,Grappling,29.0,75.0,260.0,78.0
5600,jairzinho-rozenstruik,junior-albini,2019-02-02,1,6.0,15,5,0.4953173777315297,0.0,Striking,30.0,74.0,242.0,78.0,junior-albini,14,6,0.5110132158590308,0.125,Striking,26.0,75.0,266.0,74.0
5601,jairzinho-rozenstruik,shamil-gaziev,2024-02-03,1,1.0,15,5,0.4953173777315297,0.0,Striking,35.0,74.0,242.0,78.0,shamil-gaziev,13,1,0.49074074074074076,0.0,Striking,33.0,76.0,265.0,78.5
5602,jairzinho-rozenstruik,tai-tuivasa,2024-08-17,1,1.0,15,5,0.4953173777315297,0.0,Striking,35.0,74.0,242.0,78.0,tai-tuivasa,15,8,0.46881720430107526,0.0,Striking,30.0,74.0,265.0,75.0
5610,jake-collier,marcel-fortuna,2017-11-11,1,8.0,13,10,0.44273240883410375,0.14285714285714285,Striking,26.0,75.0,265.5,78.5,marcel-fortuna,9,3,0.4652014652014652,0.08333333333333333,Striking,29.0,73.0,205.5,74.0
5611,jake-collier,martin-buday,2023-04-29,0,2.0,13,10,0.44273240883410375,0.14285714285714285,Striking,32.0,75.0,265.5,78.5,martin-buday,14,2,0.537984496124031,0.0,Grappling,30.0,76.0,275.0,77.0
5612,jake-collier,mohammed-usman,2023-09-23,0,2.0,13,10,0.44273240883410375,0.14285714285714285,Striking,32.0,75.0,265.5,78.5,mohammed-usman,11,4,0.3660130718954248,0.0,Striking,33.0,74.0,245.0,79.0
5613,jake-collier,tom-aspinall,2020-07-25,0,5.0,13,10,0.44273240883410375,0.14285714285714285,Striking,29.0,75.0,265.5,78.5,tom-aspinall,15,3,0.6727272727272727,0.5,Striking,26.0,77.0,255.0,78.0
5618,jake-ellenberger,jake-shields,2011-09-17,1,14.0,31,15,0.0,0.0,Grappling,24.0,69.0,170.0,71.5,jake-shields,29,7,0.0,0.0,Grappling,30.0,72.0,171.0,0.0
5619,jake-ellenberger,jay-hieron,2012-05-10,1,13.0,31,15,0.0,0.0,Grappling,25.0,69.0,170.0,71.5,jay-hieron,23,7,0.0,0.0,Grappling,33.0,72.0,168.0,0.0
5620,jake-ellenberger,jorge-masvidal,2016-04-12,0,9.0,31,15,0.0,0.0,Grappling,29.0,69.0,170.0,71.5,jorge-masvidal,35,17,0.47991279975085643,0.2542372881355932,Striking,29.0,71.0,171.0,74.0
5621,jake-ellenberger,josh-koscheck,2015-02-28,1,10.0,31,15,0.0,0.0,Grappling,28.0,69.0,170.0,71.5,josh-koscheck,19,10,0.0,0.0,Grappling,35.0,70.0,170.0,73.0
5622,jake-ellenberger,kelvin-gastelum,2014-11-15,0,11.0,31,15,0.0,0.0,Grappling,27.0,69.0,170.0,71.5,kelvin-gastelum,19,9,0.42406669083001086,0.13636363636363635,Striking,21.0,69.0,194.0,71.5
5623,jake-ellenberger,martin-kampmann,2012-01-06,0,13.0,31,15,0.0,0.0,Grappling,25.0,69.0,170.0,71.5,martin-kampmann,20,7,0.0,0.0,Grappling,28.0,72.0,170.0,0.0
